rowid,date,pscis_crossing_id,my_crossing_reference,crew_members,utm_zone,easting,northing,stream_name,road_name,road_km_mark,road_tenure,crossing_type,crossing_subtype,diameter_or_span_meters,length_or_width_meters,continuous_embeddedment_yes_no,average_depth_embededdment_meters,resemble_channel_yes_no,backwatered_yes_no,percentage_backwatered,fill_depth_meters,outlet_drop_meters,outlet_pool_depth_0_01m,inlet_drop_yes_no,culvert_slope_percent,downstream_channel_width_meters,stream_slope,beaver_activity_yes_no,fish_observed_yes_no,valley_fill,habitat_value,crossing_fix,recommended_diameter_or_span_meters,assessment_comment,source,aggregated_crossings_id,time_start,date_time_start,camera_id,site_id
,2023-09-29T00:00:00Z,,5400121,AI,10,346590,6001339,Tributary to Endako River,Priestly Station Road,,MOTI Local,Closed Bottom Structure,Round Culvert,0.6,13.5,No,,No,No,,0.7,0.1,0.25,No,3,1.8,0.5,Yes,No,Deep Fill,Medium,,,Small stream with very good flow immediately adjacent to the main stem of the Endako River.  Could be valuable Chinook rearing area during high flow periods.  Pipe is bent in the middle so top half is backwatered but the bottom half is not.  Small outlet drop.  There is a large lump in the road at the pipe and pylons have been set up here likely to warn drivers.,,,,2023-09-29T12:11:02Z,newgraph_airvine,5400121
,2023-09-29T00:00:00Z,,5400192,AI,10,353705,5996651,Sam Ross Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,1.55,23,No,,No,No,,1.8,0,0,No,1,1.6,2.5,No,No,Deep Fill,Medium,,,"Dry at time of survey.  Stream may be channelized upstream due to driveways to private properties on either side of the stream.  Appears to have narrow,  but decently healthy cottonwood dominated riparian,  which could help dissipate flows and floods and runoff.  Crack in Highway at culvert with minor erosion of road prism on downstream side.  Stream labelled as Ross creek on sign.           ",,,,2023-09-29T12:42:58Z,newgraph_airvine,5400192
,2023-09-29T00:00:00Z,,5400235,AI,10,371691,5993173,Alf Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,0.9,20,No,,No,No,,0.7,1.2,0.4,No,2,1,3,No,No,Deep Fill,Low,,,Dry with very poorly defined channel upstream and downstream.  Seems very unlikely that this system could support fish.  Pipe is rusted right through at the inlet for the first metre or so.  Pipe is in very bad shape. ,,,,2023-09-29T13:41:54Z,newgraph_airvine,5400235
,2023-09-29T00:00:00Z,,5400045,AI,10,391513,5991795,Tributary to Fraser Lake,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,1.5,50,No,,No,No,,9.9,0.4,0.5,No,0.5,4,2,No,No,Deep Fill,Medium,,,"Dry at time of survey.  Upstream channel is choked with reed canary grass.  Downstream is extremely thick willow with multiple channels present.  Stream provides access to Drywilliam lake.  Road fill was measured at 12m,  but changed to 9.9 to satisfy provincial submission requirements.              ",,,,2023-09-29T14:31:28Z,newgraph_airvine,5400045
,2023-09-29T00:00:00Z,,15600273,AI,10,398480,5976390,Tahultzu Creek ,Zalenski Road ,,MOTI,Closed Bottom Structure,Round Culvert,1.5,18,No,,No,Yes,100,0.5,0,0.3,No,0.5,3,0,No,No,Deep Fill,Medium,,,"Stream is extremely impacted by cattle ranching.  Banks eroded and trampled.  Algae indicates nutrient inputs from cows are high.  Pipes are old with a lot of rust.  Habitat value is currently very poor,  but historically would’ve been high.  Still a good amount of flow for a dry year.  100% backwatered however,  depth of the water is only approximately 1 cm.  Absolutely no riparian vegetation or cattle exclusion fencing on the upstream side for as far as the eye can see (approximately 1 km.).           ",,,,2023-09-29T15:33:57Z,newgraph_airvine,15600273
,2023-09-29T00:00:00Z,,15600048,AI,10,397528,5976165,Tahultzu Creek,Lily Lake Road,,MOTI,Closed Bottom Structure,Round Culvert,1.8,17,Yes,0.2,Yes,Yes,100,1,0,0.3,No,0,3,0,No,No,Deep Fill,Low,,,Two pipes (1.2m and 0.6m). 100% backwater. Guessing the pipes are embedded but cannot see due to poor water quality. This stream is extremely impacted by poor cattle ranching practices. There is no riparian fencing and cattle have completely trampled all the banks.  There is no riparian vegetation and water quality is extremely poor. This stream could likely be very productive for chinook and other species if eventually restored.           ,,,,2023-09-29T16:01:11Z,newgraph_airvine,15600048
,2023-09-29T00:00:00Z,,5400180,AI,10,321069,6011579,Wardrop Creek ,Glans Drive,,Burns Lake,Open Bottom Structure,Pipe Arch,2.65,12.5,No,,No,No,,,,,No,,,,No,No,,,,,Pipe arch. Passable.  Modelled crossings 5406290 and 5400675 downstream adjacent to Burn's Lake shoreline have not been assessed.,,,,2023-09-29T17:53:31Z,newgraph_airvine,5400180
,2023-09-29T00:00:00Z,,5403082,MW,10,327620,6010443,Steams Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,1.7,22,No,,No,Yes,100,1.8,0,0,No,2.5,3.1,2,No,No,Deep Fill,High,,,Backwatered at outlet but some flow upstream and downstream.  Some gravels upstream.  Private property on both sides.  RB confirmed upstream.  Downstream railway crossing yet to be assessed. ,,,,2023-09-29T09:23:27Z,MateoW,5403082
,2023-09-29T00:00:00Z,,5400028,MW,10,330232,6009362,Tintagel Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,3.8,44,Yes,0.2,No,No,,2,0,0,No,2,3.6,1,No,No,Deep Fill,High,,,"Wide channel, nicely installed moti major structure that appears fully passable. Fully embedded with stream substrate in barrel. 3m falls 1.3 km upstream.  Unassessed but deemed passable railway crossing just downstream.",,,,2023-09-29T09:56:11Z,MateoW,5400028
,2023-09-29T00:00:00Z,,5401513,MW,10,330328,6009420,Tintagel Creek,Unnamed,,Unclassified,Other,Ford,3,2,No,,No,No,,,,,No,,,,No,No,,,,,"Small trail, wide channel.",,,,2023-09-29T10:00:48Z,MateoW,5401513
,2023-09-29T00:00:00Z,,5400157,MW,10,337777,6007094,Sheraton Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,2.6,52,No,,No,No,,4,1.8,1.5,No,3,6.5,4,No,Yes,Deep Fill,High,,,"Very wide channel, culvert is undersized and perched. Deep outlet pool and huge outlet drop. Small fish seen in outlet pool. RB confirmed in past upstream and downstream. Waterfalls way upstream. Just upstream of Babine Forest Products Ltd lumber yard. Another barrier just downstream.",,,,2023-09-29T11:11:26Z,MateoW,5400157
,2023-09-29T00:00:00Z,,5401774,MW,10,337850,6006827,Sheraton Creek,Unnamed,,Burns Lake,Closed Bottom Structure,Round Culvert,2.5,14,No,,No,No,,1,1.4,2,No,3,5.6,3,No,No,Deep Fill,High,,,"Near entrance to lumber yard, Babine Forest Products Ltd. Barrier just upstream. Railway downstream has not been assessed yet. Big outlet drop with very deep pool. Wide stream channel with low water levels. RB upstream.",,,,2023-09-29T11:25:01Z,MateoW,5401774
,2023-09-29T00:00:00Z,,5400193,MW,10,352357,5996976,Tchesinkut Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,4,32,No,,No,Yes,100,2.2,0,0,No,1,8.4,1,No,No,Deep Fill,Low,,,Wetland downstream and upstream. Stream channel upstream is more defined. Pipe is fully backwatered. ,,,,2023-09-29T12:21:46Z,MateoW,5400193
,2023-09-29T00:00:00Z,,5400019,MW,10,366638,5995282,Four Mile Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,1.2,99.9,No,,No,No,,6,0,0,No,1,1.1,3,No,No,Deep Fill,Low,,,"Culverts runs underneath highway and railway. Outlet could not be found, possibly buried. Creek found below railway and flows to the Endako confluence. Beaver grate on inlet side. ",,,,2023-09-29T13:07:39Z,MateoW,5400019
,2023-09-29T00:00:00Z,,5400239,MW,10,381850,5991183,Robertson Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,1.5,45,No,,No,No,,5,0.2,0,No,5,2.3,2,No,No,Deep Fill,Low,,,"Dewatered stream. RB, LKC and LSU confirmed upstream in past. Foster Creek joins this stream just upstream of crossing. Old culvert, bent in middle. Unassessed railway crossing downstream.",,,,2023-09-29T14:27:03Z,MateoW,5400239
,2023-09-29T00:00:00Z,,15600265,MW,10,399029,5988757,Tributary to Nechako River,Lily Lake Rd,,MOTI Local,Closed Bottom Structure,Round Culvert,1.4,18,No,,No,No,,1.5,0.4,0,No,3,1.9,3,No,No,Deep Fill,Low,,,Dewatered stream. Fenced off private land on both sides. Small outlet drop. ,,,,2023-09-29T15:19:42Z,MateoW,15600265
,2023-09-29T00:00:00Z,,15600301,MW,10,401104,5983401,Tributary to Smith Creek,Lily Lake Rd,,MOTI Local,Closed Bottom Structure,Round Culvert,1.2,24,No,,No,No,,3,0,0,No,2,1.2,1,Yes,No,Deep Fill,Low,,,Wetland habitat upstream and downstream. Beaver in culvert at time of survey.  Beaver exclusion cage on inlet. Small debris jam at outlet. Fish presence confirmed just downstream of culvert. ,,,,2023-09-29T15:51:16Z,MateoW,15600301
,2023-09-29T00:00:00Z,,15600302,MW,10,400866,5982476,Smith Creek,Lily Lake Road,,MOTI Local,Closed Bottom Structure,Oval Culvert,4,30,No,,No,No,,0.8,0,0,No,2,6.1,2,No,No,Deep Fill,High,,,"Fish presence confirmed in past upstream and downstream. Wide stream channel, dewatered at time of survey. Small pool near outlet, no flowing water  ",,,,2023-09-29T16:09:38Z,MateoW,15600302
,2023-09-30T00:00:00Z,,5400003,AI,10,377178,5993874,Perry Creek,Stella Road,,MOTI,Closed Bottom Structure,Round Culvert,0.6,23,No,,No,No,,4,0.3,0,No,1,1,2,No,No,Deep Fill,Low,,, Small drainage. Dry with primarily vegetated channel indicating does not flow much of the year. Culvert rusting at inlet. ,,,,2023-09-30T10:53:44Z,newgraph_airvine,5400003
,2023-09-30T00:00:00Z,,24727338,AI,10,385711,5995594,Ormand Creek,Stella Road,,MOTI,Closed Bottom Structure,Oval Culvert,4.5,32,No,,No,Yes,100,1,0,1.3,No,0,6,0,Yes,No,Deep Fill,High,,,100% backwatered at time of assessment. Beaver dams downstream backwatering the crossing. Pipe and road prism in great shape. Fully passable for all species and life stages at the time of assessment. Some small amount of embeddedment but only for a small piece of the pipe diameter. Known Chinook system with significant restoration works upstream.       ,,,,2023-09-30T11:25:13Z,newgraph_airvine,24727338
,2023-09-30T00:00:00Z,,5400201,AI,10,388367,5996767,Scotch Creek,Gala Lake Road,,MOTI,Closed Bottom Structure,Round Culvert,1.2,11,Yes,0.5,Yes,Yes,80,1.5,0,0.05,No,0.25,1.7,3,No,No,Deep Fill,Medium,,,Good flow. Abundant gravel downstream and upstream. Pipes are both fully embedded with partial backwatering. Chinook point on the stream immediately adjacent to the site. Upstream left bank riparian has been cleared for what appears to be a parking space. ,,,,2023-09-30T11:54:44Z,newgraph_airvine,5400201
,2023-09-30T00:00:00Z,,5400202,AI,10,388944,5997002,Tributary to Fraser Lake,Gala Bay Road ,,MOTI Local,Closed Bottom Structure,Round Culvert,1,13,No,,No,No,,1,0.8,0.6,No,4.5,1.7,2,No,No,Deep Fill,High,,,"Very nice stream with good flow and abundant gravels upstream and downstream. Landowner indicated sockeye spotted along shoreline years ago. Massive outlet drop. Deserves habitat confirmation, and consideration for replacement if no natural barriers upstream. There is a PSCIS assessed site (assessment_id = 7622) upstream that is a barrier.         ",,,,2023-09-30T12:12:56Z,newgraph_airvine,5400202
,2023-09-30T00:00:00Z,,5400203,AI,10,388270,5996949,Scotch Creek,Stella Road,,MOTI,Closed Bottom Structure,Round Culvert,1.1,25,No,,No,No,,5,1.4,0.2,No,4.5,2.6,2,No,No,Deep Fill,High,,,"Very nice little stream with excellent flow for this time of year on a dry year. Crossing downstream on gala Bay Road was fully embedded and passible at the time of the assessment. There is a historic chinook observation within this stream. This could be valuable Chinook rearing habitat and connectivity within the system should be restored, should no natural barriers be observed on a habitat confirmation assessment.           ",,,,2023-09-30T12:47:26Z,newgraph_airvine,5400203
,2023-09-30T00:00:00Z,,15600277,AI,10,398933,5996365,Tributary to Nechako River ,Dog Creek Road,,MOTI,Closed Bottom Structure,Round Culvert,0.95,11.5,No,,No,No,,1.5,0.4,1,No,3,2.7,3,Yes,Yes,Deep Fill,High,,,Very nice stream with excellent flow for this time of year on a dry year. Fish observed upstream. Very large deep outlet pool with extensive erosion under cutting the main pipe and 0.6 m overflow. Connected to the Nechako River with observed Chinook points downstream adjacent to the confluence.  Highly degraded site upstream that would be a good candidate for restoration.      ,,,,2023-09-30T13:43:26Z,newgraph_airvine,15600277
,2023-09-30T00:00:00Z,,15604478,AI,10,397160,5996558,Tributary to Nechako River,Sutherland FSR,1.1,West Fraser Mills Ltd.,Closed Bottom Structure,Round Culvert,1.45,16,No,,No,No,,0.5,0,0.2,Yes,2,2.5,0.5,No,No,Deep Fill,Medium,,,"Extreme negative impacts due to cattle, particularly upstream of the FSR. Extensive trampling of the channel and banks, along with heavy grazing and removal of riparian. Dry at the time of assessment besides a small wallowing hole upstream of the inlet. Riparian exclusion fencing is required along with repairing vegetation, restoration irrigation, and monitoring. This is a fish bearing stream with high habitat values less than 2 km down the stream.",,,,2023-09-30T14:17:41Z,newgraph_airvine,15604478
,2023-09-30T00:00:00Z,,15604870,AI,10,396140,5997722,Tributary to Nechako River ,Williams FSR,,West Fraser Mills Ltd.,Open Bottom Structure,Bridge,13,5,No,,No,No,,,,,No,,,,No,No,,,,,"Bridge with sign from Fraser lake sawmills. Extensive cattle trampling underneath the bridge, but some decent amount of water at this location.",,,,2023-09-30T14:46:03Z,newgraph_airvine,15604870
,2023-09-30T00:00:00Z,,15604704,AI,10,395496,6003141,Tatsutnai Creek,Barlow FSR,,Canfor R11286,Open Bottom Structure,Bridge,20,5,No,,No,No,,,,,No,,,,No,No,,,,,Bridge. Good flow,,,,2023-09-30T15:02:17Z,newgraph_airvine,15604704
,2023-09-30T00:00:00Z,,15600624,MW,10,438428,5982155,Neuro Creek,Ens Rd,,Vanderhoof,Closed Bottom Structure,Round Culvert,0.9,18,No,,No,No,,2.2,0,0,No,2.5,0.9,1,No,No,Deep Fill,Low,,,Dewatered stream. Very small and hard to find channel. Overgrown and little stream substrate present. Upstream fenced off on private land.,,,,2023-09-30T09:24:18Z,MateoW,15600624
,2023-09-30T00:00:00Z,,15600626,MW,10,438529,5982155,Tributary to Neuco Creek,Ens Rd,,Vanderhoof,Closed Bottom Structure,Round Culvert,1.5,20,No,,No,No,,2,0.6,0,No,1,1.6,0.5,No,No,Deep Fill,Low,,,"Dewatered stream. Upstream is in fenced off private land, no clear channel visible. More obvious channel downstream of crossing. Moderate outlet drop with big dry area that looks like it would be an outlet pool when the stream is flowing.",,,,2023-09-30T09:45:55Z,MateoW,15600626
,2023-09-30T00:00:00Z,,15600076,MW,10,449834,5977830,Tributary to Hulatt Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,1.8,48,No,,No,No,,5,0,0,No,1,1.2,1,No,No,Deep Fill,Low,,,"Two pipes, they are closer together at outlet compared to inlet so they must be bent in middle. Dewatered stream. Fenced off private land downstream. Little riparian and evidence of cattle trampling. Upstream is in better shape, small channel visible. ",,,,2023-09-30T10:17:48Z,MateoW,15600076
,2023-09-30T00:00:00Z,,15600629,MW,10,451599,5975913,Hulatt Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,1.5,90,No,,No,No,,8,0,0,No,3,3.3,2,No,No,Deep Fill,Low,,,Dewatered stream. Fenced off private field upstream. Wide open grassy floodplain with little riparian and no channel visible. Downstream has wide area at outlet where pool used to be. Signs of stream channel to right of outlet. Evidence of livestock trampling and/or big game near outlet. ,,,,2023-09-30T11:06:49Z,MateoW,15600629
,2023-09-30T00:00:00Z,,15600057,MW,10,464822,5971609,Tributary to Cluculz Lake,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,2.4,66,No,,No,No,,5,0,0,No,1,2.6,0,No,No,Deep Fill,Medium,,,"Culvert runs under active highway construction site. Inlet could not be accessed. Looks like they are excavating near inlet. Possible bridge construction? Stream is mostly dewatered but there is some stagnant water in culvert. Baffles in pipe. Habitat downstream looks good, with abundant woody debris and healthy riparian. ",,,,2023-09-30T11:33:26Z,MateoW,15600057
,2023-09-30T00:00:00Z,,15603872,MW,10,462928,5969213,Norman Creek,Lloyd Dr,,MOTI Local,Closed Bottom Structure,Round Culvert,2.5,78,No,,No,No,,5,0,0.3,No,0,3.1,3,No,No,Deep Fill,Medium,,,"Numerous baffles in pipe. Smaller secondary culvert next to main pipe but installed higher up so likely doesn't get much water. Little amount of flow in pipe but stops just short of outlet, most likely due to small split in pipe. Wide shallow outlet pool but no drop. Abundant algae on stream substrate upstream. RB and WSU confirmed up and downstream. ",,,,2023-09-30T12:18:02Z,MateoW,15603872
,2023-09-30T00:00:00Z,,9902601,MW,10,474705,5969325,Tributary to Bednesti Lake,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,2,60,No,,No,No,,8,0,0,No,3.5,1.7,6,No,No,Deep Fill,Low,,,Dewatered upstream and downstream. Small steps in culvert containing pools with water but no flow. Efforts being made upstream to restore riparian vegetation with fencing and saplings present. No clear channel downstream. Fish confirmed upstream in 2020.  ,,,,2023-09-30T13:34:52Z,MateoW,9902601
,2023-09-30T00:00:00Z,,9903105,MW,10,482695,5969819,Zelkwas Creek,Isle Pierre Rd,,MOTI Local,Closed Bottom Structure,Round Culvert,2.2,16,No,,No,No,,0.7,0.1,0.3,No,1,2.2,2,No,No,Deep Fill,Low,,,"2 pipes. Wetland area upstream, beaver grate on inlet. Signs of beaver activity, dam near outlet. Hard to determine stream channel width so used combined culvert diameter. Little trickle flowing through one pipe but other one is dewatered. ",,,,2023-09-30T14:05:44Z,MateoW,9903105
,2023-09-30T00:00:00Z,,9900404,MW,10,494827,5963256,Sweden Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,1.7,56,No,,No,No,,6,0.4,0,No,2,2.2,1,No,No,Deep Fill,Medium,,,"Outlet drop but no pool. Small amount of flow in pipe. Holes in bottom of pipe near outlet where water is flowing through and under. Very murky, turbid water upstream with no flow. Abundant boulders around outlet. ",,,,2023-09-30T14:57:37Z,MateoW,9900404
,2023-09-30T00:00:00Z,,9900446,MW,10,488990,5965724,Kellogg Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,2.8,45,No,,No,No,,5,0.4,2,No,2,4.1,1.5,Yes,Yes,Deep Fill,Medium,,,"4 pipes seen at outlet but only 2 bigger ones visible on inlet side. Only one big pipe has flowing water, has beaver grate on inlet. Small debris jam in front of inlet, likely from beaver. Upstream is grassy with little riparian on banks near crossing. Downstream is different, good habitat and wide channel. Very deep, wide outlet pool. Small fish seen in pool.  ",,,,2023-09-30T15:48:26Z,MateoW,9900446
,2023-09-30T00:00:00Z,,9902577,MW,10,502368,5962510,Beaverley Creek,Highway 16,,MOTI,Closed Bottom Structure,Oval Culvert,6.5,26,No,,No,No,,0.9,0.6,0.6,No,3.5,7.6,2.5,No,No,Deep Fill,High,,,"Chinook confirmed in past upstream. Major trib of Chelako River. Appears to be passable but should be replaced with bridge. Two pipes, only one had water flowing through at time of survey. Small outlet drop. Abundant boulders present downstream. High value habitat upstream with wide channel and gravels present. ",,,,2023-09-30T16:33:33Z,MateoW,9902577
,2023-09-30T00:00:00Z,,9900262,MW,10,502603,5962435,Little Beaverley Creek,Highway 16,,MOTI,Closed Bottom Structure,Round Culvert,0.9,32,No,,No,No,,2.5,0,0,No,2,0.8,2,No,No,Deep Fill,Low,,,"Two pipes but only one is functioning and has small amount of flow through it. Very small channel. Flows into Beaverley Creek which has known salmonids. This trib has low value habitat, likely not used by spawners. ",,,,2023-09-30T16:46:37Z,MateoW,9900262
,2023-10-01T00:00:00Z,,9903437,AI,10,500733,5959822,Aird Creek,Upper Mud River Road,,MOTI,Closed Bottom Structure,Round Culvert,1.2,29,No,,No,No,,2,1.5,0,No,5,1.2,3,No,No,Deep Fill,Low,,,Two pipes at 0.6 m each. Agricultural field downstream. Appears that the stream has been modified to put the stream in the ditch of the agricultural field. Aird lake upstream with rainbow trout presence. Dry channel. Very small stream. Massive outlet drops. May have historically provided some rearing refuge for wetted periods of the year.           ,,,,2023-10-01T09:41:29Z,newgraph_airvine,9903437
,2023-10-01T00:00:00Z,,9901826,AI,10,498057,5955884,Chilako Creek,Upper Mud River Road ,,MOTI,Closed Bottom Structure,Round Culvert,0.9,10,No,,No,No,,0.8,0.25,0.2,No,3,1.7,1,No,No,Deep Fill,Low,,,"Dry at tme of assessment. On assessed crossing on private driveway located downstream. Stream is completely trampled and barely recognizable upstream due to cattle trampling and riparian removal. Downstream is ditch like with just grass and shrub riparian before mix forest begins proximately 40 m downstream of the road. Agricultural field on right back downstream. Some scouring of the channel downstream, but primarily choked with grasses indicating stream does not flow for much of the year lately.  ",,,,2023-10-01T10:20:58Z,newgraph_airvine,9901826
,2023-10-01T00:00:00Z,,9903963,AI,10,491332,5956490,Tributary to Chelako River,McBride Timber Road ,,MOTI,Closed Bottom Structure,Round Culvert,1.5,16,No,,No,No,,1.5,0.75,0.5,No,3,1.7,1,Yes,No,Deep Fill,Low,,,Dry at time of assessment. Two other crossings located upstream on non-active forestry roads. Extensive beaver activity upstream with water above both upstream crossings. Could consider opportunity for upgrading this crossing and removing the upper two. ,,,,2023-10-01T12:17:51Z,newgraph_airvine,9903963
,2023-10-01T00:00:00Z,,9900367,AI,10,509128,5959562,Beaverley Creek,Blackwater Road ,,MOTI,Closed Bottom Structure,Round Culvert,4.5,33,No,,No,No,,2,0,1,No,0,5,0,Yes,No,Deep Fill,High,,,Moti major structure. Beaver dam located approximately 30 m downstream has backwatered the entire structure.  ,,,,2023-10-01T13:13:41Z,newgraph_airvine,9900367
,2023-10-01T00:00:00Z,,9904385,AI MW,10,485546,5954833,Dahl Creek,Gregg Creek FSR,,MOF 5416,Other,Ford,12,4,No,,No,No,,,,,No,,,,No,No,,,,,Deactivated road. Ford passable by 4x4 vehicles,,,,2023-10-01T11:50:24Z,newgraph_airvine,9904385
,2023-10-01T00:00:00Z,,9900380,MW,10,500461,5958635,Tributary to Chelako River,Upper Mud River Rd,,MOTI Local,Closed Bottom Structure,Round Culvert,0.6,22,No,,No,No,,1,1.5,0.1,No,4,1.6,6,No,No,Deep Fill,Medium,,,"Small stream, very close to Chelako confluence. Very big outlet drop but no deep outlet pool. Abundant gravels upstream, ok habitat. Definite barrier to fish.  ",,,,2023-10-01T09:45:56Z,MateoW,9900380
,2023-10-01T00:00:00Z,,9900385,MW,10,496344,5954586,Tributary to Chelako River ,Upper Mud River Rd,,MOTI Local,Closed Bottom Structure,Round Culvert,0.6,15,No,,No,No,,1.2,0,0,No,3,1.4,4.5,No,No,Deep Fill,Low,,,"Dewatered stream, small channel with little to no gravels or cobbles. Low value habitat. Two pipes but only one is functioning. The other pipe is not visible at outlet. ",,,,2023-10-01T10:26:08Z,MateoW,9900385
,2023-10-01T00:00:00Z,,9905144,MW,10,492375,5956652,Tributary to Chilako River ,Gregg FSR,,MOTI Local,Closed Bottom Structure,Round Culvert,0.9,16,No,,No,Yes,100,1.6,0,0.5,No,1.5,1,1,Yes,No,Deep Fill,Low,,,"Obvious signs of beaver activity. Big dam near inlet and small dam just downstream of outlet as well. Small channel downstream with no water, no obvious channel upstream due to wetland habitat.  ",,,,2023-10-01T12:19:45Z,MW,9905144
,2023-10-01T00:00:00Z,,9900277,MW,10,508131,5960681,Tributary to Beaverley Creek,East Beaverley Rd,,MOTI Local,Closed Bottom Structure,Round Culvert,2.5,20,No,,No,No,,2,0,0,No,1,2.3,2,Yes,No,Deep Fill,Medium,,,Two pipes and one overflow pipe. Small amount of flowing water through one pipe. Wetland type habitat downstream with beaver dam near outlet. Medium sized channel downstream with medium value habitat with functional woody debris and some gravels. ,,,,2023-10-01T13:17:26Z,MW,9900277
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
